CrimeTime,CrimeCode,Description,Inside/Outside,Weapon,Post,District,Latitude,Longitude,HourBin,Description_encoded,Weapon_encoded,HourBin_encoded,Inside/Outside_encoded,cluster
20.0,3AF,ROBBERY - STREET,Outside,FIREARM,212.0,SOUTHEASTERN,39.28887,-76.58902,Evening,6,0,1,1,9
20.0,4A,AGG. ASSAULT,Inside,FIREARM,211.0,SOUTHEASTERN,39.28821,-76.59726,Evening,0,0,1,0,54
21.0,3AF,ROBBERY - STREET,Outside,FIREARM,212.0,SOUTHEASTERN,39.28683,-76.58872,Evening,6,0,1,1,9
21.0,4E,COMMON ASSAULT,Inside,HANDS,532.0,NORTHERN,39.34176,-76.65984,Evening,1,1,1,0,8
21.0,3AF,ROBBERY - STREET,Outside,FIREARM,212.0,SOUTHEASTERN,39.28763,-76.59024,Evening,6,0,1,1,9
21.0,3AF,ROBBERY - STREET,Outside,FIREARM,212.0,SOUTHEASTERN,39.29188,-76.58565,Evening,6,0,1,1,9
21.0,3AF,ROBBERY - STREET,Outside,FIREARM,212.0,SOUTHEASTERN,39.29188,-76.58565,Evening,6,0,1,1,9
21.0,4E,COMMON ASSAULT,Outside,HANDS,514.0,NORTHERN,39.31349,-76.61397,Evening,1,1,1,1,11
22.0,3AF,ROBBERY - STREET,Outside,FIREARM,941.0,SOUTHERN,39.27994,-76.61649,Evening,6,0,1,1,9
22.0,3AF,ROBBERY - STREET,Outside,FIREARM,941.0,SOUTHERN,39.27994,-76.61649,Evening,6,0,1,1,9
23.0,4C,AGG. ASSAULT,Inside,OTHER,712.0,WESTERN,39.29261,-76.63111,Evening,0,3,1,0,18
23.0,4E,COMMON ASSAULT,Inside,HANDS,623.0,NORTHWESTERN,39.34415,-76.68255,Evening,1,1,1,0,8
23.0,4B,AGG. ASSAULT,Inside,KNIFE,614.0,NORTHWESTERN,39.35046,-76.67313,Evening,0,2,1,0,12
0.0,3AF,ROBBERY - STREET,Outside,FIREARM,523.0,NORTHERN,39.36299,-76.6095,Night,6,0,3,1,2
0.0,3AF,ROBBERY - STREET,Outside,FIREARM,523.0,NORTHERN,39.36299,-76.6095,Night,6,0,3,1,2
0.0,4E,COMMON ASSAULT,Inside,HANDS,843.0,SOUTHWESTERN,39.29389,-76.67649,Night,1,1,3,0,0
3.0,4B,AGG. ASSAULT,Inside,KNIFE,814.0,SOUTHWESTERN,39.29442,-76.66732,Night,0,2,3,0,36
3.0,4E,COMMON ASSAULT,Inside,HANDS,721.0,WESTERN,39.29554,-76.66171,Night,1,1,3,0,0
11.0,4C,AGG. ASSAULT,Inside,OTHER,312.0,EASTERN,39.30114,-76.60532,Morning,0,3,2,0,15
11.0,4E,COMMON ASSAULT,Inside,HANDS,342.0,EASTERN,39.31425,-76.60459,Morning,1,1,2,0,1
11.0,4E,COMMON ASSAULT,Outside,HANDS,224.0,SOUTHEASTERN,39.29505,-76.56962,Morning,1,1,2,1,13
12.0,4E,COMMON ASSAULT,Outside,HANDS,321.0,EASTERN,39.29869,-76.58874,Afternoon,1,1,0,1,5
12.0,4E,COMMON ASSAULT,Inside,HANDS,323.0,EASTERN,39.29921,-76.58512,Afternoon,1,1,0,0,7
12.0,4E,COMMON ASSAULT,Inside,HANDS,323.0,EASTERN,39.29921,-76.58512,Afternoon,1,1,0,0,7
13.0,4E,COMMON ASSAULT,Inside,HANDS,532.0,NORTHERN,39.34504,-76.66282,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Inside,HANDS,921.0,SOUTHERN,39.26158,-76.63677,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Outside,HANDS,935.0,SOUTHERN,39.28347,-76.63795,Afternoon,1,1,0,1,5
15.0,4C,AGG. ASSAULT,Inside,OTHER,411.0,NORTHEASTERN,39.31977,-76.59369,Afternoon,0,3,0,0,22
16.0,4E,COMMON ASSAULT,Inside,HANDS,631.0,NORTHWESTERN,39.35351,-76.70627,Afternoon,1,1,0,0,7
17.0,4E,COMMON ASSAULT,Outside,HANDS,712.0,WESTERN,39.29259,-76.63138,Afternoon,1,1,0,1,5
17.0,4E,COMMON ASSAULT,Outside,HANDS,712.0,WESTERN,39.29259,-76.63138,Afternoon,1,1,0,1,5
18.0,4E,COMMON ASSAULT,Inside,HANDS,111.0,CENTRAL,39.29254,-76.6135,Evening,1,1,1,0,8
18.0,4E,COMMON ASSAULT,Inside,HANDS,133.0,CENTRAL,39.31291,-76.62828,Evening,1,1,1,0,8
19.0,4A,AGG. ASSAULT,Outside,FIREARM,941.0,SOUTHERN,39.28093,-76.61468,Evening,0,0,1,1,21
19.0,3AF,ROBBERY - STREET,Outside,FIREARM,941.0,SOUTHERN,39.28093,-76.61468,Evening,6,0,1,1,9
19.0,3AF,ROBBERY - STREET,Outside,FIREARM,142.0,CENTRAL,39.29632,-76.62002,Evening,6,0,1,1,9
20.0,4E,COMMON ASSAULT,Inside,HANDS,623.0,NORTHWESTERN,39.34767,-76.69151,Evening,1,1,1,0,8
21.0,4E,COMMON ASSAULT,Inside,HANDS,614.0,NORTHWESTERN,39.339,-76.66796,Evening,1,1,1,0,8
23.0,4C,AGG. ASSAULT,Outside,OTHER,721.0,WESTERN,39.29975,-76.66348,Evening,0,3,1,1,10
23.0,4E,COMMON ASSAULT,Inside,HANDS,514.0,NORTHERN,39.31739,-76.617,Evening,1,1,1,0,8
23.0,3AF,ROBBERY - STREET,Outside,FIREARM,411.0,NORTHEASTERN,39.32749,-76.59036,Evening,6,0,1,1,9
23.0,3AF,ROBBERY - STREET,Outside,FIREARM,411.0,NORTHEASTERN,39.32749,-76.59036,Evening,6,0,1,1,9
9.0,4E,COMMON ASSAULT,Inside,HANDS,843.0,SOUTHWESTERN,39.29064,-76.6767,Morning,1,1,2,0,1
10.0,4C,AGG. ASSAULT,Inside,OTHER,742.0,WESTERN,39.30727,-76.64256,Morning,0,3,2,0,15
11.0,4E,COMMON ASSAULT,Inside,HANDS,934.0,SOUTHERN,39.2814,-76.64836,Morning,1,1,2,0,1
12.0,4E,COMMON ASSAULT,Outside,HANDS,123.0,CENTRAL,39.30196,-76.62861,Afternoon,1,1,0,1,5
12.0,4E,COMMON ASSAULT,Inside,HANDS,412.0,NORTHEASTERN,39.33255,-76.58896,Afternoon,1,1,0,0,7
12.0,4E,COMMON ASSAULT,Outside,HANDS,933.0,SOUTHERN,39.28751,-76.63961,Afternoon,1,1,0,1,5
13.0,4E,COMMON ASSAULT,Inside,HANDS,934.0,SOUTHERN,39.2806,-76.64843,Afternoon,1,1,0,0,7
0.0,4E,COMMON ASSAULT,Inside,HANDS,232.0,SOUTHEASTERN,39.28346,-76.57029,Night,1,1,3,0,0
0.0,3AF,ROBBERY - STREET,Outside,FIREARM,411.0,NORTHEASTERN,39.32459,-76.59003,Night,6,0,3,1,2
1.0,4E,COMMON ASSAULT,Outside,HANDS,811.0,SOUTHWESTERN,39.31019,-76.66782,Night,1,1,3,1,26
2.0,4E,COMMON ASSAULT,Inside,HANDS,913.0,SOUTHERN,39.22362,-76.59764,Night,1,1,3,0,0
4.0,4E,COMMON ASSAULT,Inside,HANDS,342.0,EASTERN,39.31621,-76.59589,Night,1,1,3,0,0
13.0,4E,COMMON ASSAULT,Inside,HANDS,741.0,WESTERN,39.30863,-76.65178,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Outside,HANDS,623.0,NORTHWESTERN,39.34345,-76.69249,Afternoon,1,1,0,1,5
14.0,4E,COMMON ASSAULT,Outside,HANDS,212.0,SOUTHEASTERN,39.2937,-76.59765,Afternoon,1,1,0,1,5
14.0,4E,COMMON ASSAULT,Outside,HANDS,922.0,SOUTHERN,39.24649,-76.62268,Afternoon,1,1,0,1,5
15.0,4E,COMMON ASSAULT,Inside,HANDS,943.0,SOUTHERN,39.2771,-76.60701,Afternoon,1,1,0,0,7
17.0,4E,COMMON ASSAULT,Outside,HANDS,521.0,NORTHERN,39.34756,-76.60967,Afternoon,1,1,0,1,5
19.0,4E,COMMON ASSAULT,Inside,HANDS,711.0,WESTERN,39.28966,-76.64051,Evening,1,1,1,0,8
19.0,4A,AGG. ASSAULT,Outside,FIREARM,141.0,CENTRAL,39.31121,-76.61795,Evening,0,0,1,1,21
19.0,4B,AGG. ASSAULT,Inside,KNIFE,323.0,EASTERN,39.30029,-76.58314,Evening,0,2,1,0,12
19.0,4E,COMMON ASSAULT,Inside,HANDS,443.0,NORTHEASTERN,39.3263,-76.55582,Evening,1,1,1,0,8
20.0,4C,AGG. ASSAULT,Inside,OTHER,133.0,CENTRAL,39.31568,-76.63256,Evening,0,3,1,0,18
20.0,4E,COMMON ASSAULT,Inside,HANDS,811.0,SOUTHWESTERN,39.31082,-76.67304,Evening,1,1,1,0,8
20.0,4C,AGG. ASSAULT,Inside,OTHER,343.0,EASTERN,39.3056,-76.59887,Evening,0,3,1,0,18
21.0,4B,AGG. ASSAULT,Inside,KNIFE,343.0,EASTERN,39.30768,-76.59683,Evening,0,2,1,0,12
22.0,4E,COMMON ASSAULT,Outside,HANDS,111.0,CENTRAL,39.29213,-76.60866,Evening,1,1,1,1,11
3.0,4E,COMMON ASSAULT,Inside,HANDS,422.0,NORTHEASTERN,39.32962,-76.56553,Night,1,1,3,0,0
3.0,4E,COMMON ASSAULT,Inside,HANDS,933.0,SOUTHERN,39.28569,-76.64449,Night,1,1,3,0,0
5.0,4D,AGG. ASSAULT,Inside,HANDS,411.0,NORTHEASTERN,39.32459,-76.58973,Night,0,1,3,0,60
11.0,4E,COMMON ASSAULT,Inside,HANDS,541.0,NORTHERN,39.34514,-76.64088,Morning,1,1,2,0,1
12.0,4E,COMMON ASSAULT,Inside,HANDS,731.0,WESTERN,39.31539,-76.65423,Afternoon,1,1,0,0,7
12.0,4E,COMMON ASSAULT,Inside,HANDS,224.0,SOUTHEASTERN,39.29835,-76.57302,Afternoon,1,1,0,0,7
12.0,4E,COMMON ASSAULT,Outside,HANDS,434.0,NORTHEASTERN,39.31956,-76.57336,Afternoon,1,1,0,1,5
12.0,4E,COMMON ASSAULT,Inside,HANDS,541.0,NORTHERN,39.34492,-76.6426,Afternoon,1,1,0,0,7
13.0,4E,COMMON ASSAULT,Inside,HANDS,423.0,NORTHEASTERN,39.37135,-76.56696,Afternoon,1,1,0,0,7
13.0,4E,COMMON ASSAULT,Inside,HANDS,132.0,CENTRAL,39.30343,-76.62265,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Inside,HANDS,633.0,NORTHWESTERN,39.35084,-76.68489,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Outside,HANDS,711.0,WESTERN,39.28988,-76.63967,Afternoon,1,1,0,1,5
16.0,4E,COMMON ASSAULT,Outside,HANDS,543.0,NORTHERN,39.32852,-76.60812,Afternoon,1,1,0,1,5
16.0,4E,COMMON ASSAULT,Inside,HANDS,243.0,SOUTHEASTERN,39.28168,-76.53644,Afternoon,1,1,0,0,7
17.0,4E,COMMON ASSAULT,Outside,HANDS,411.0,NORTHEASTERN,39.32411,-76.5961,Afternoon,1,1,0,1,5
17.0,4E,COMMON ASSAULT,Inside,HANDS,224.0,EASTERN,39.29916,-76.57348,Afternoon,1,1,0,0,7
18.0,4E,COMMON ASSAULT,Outside,HANDS,841.0,SOUTHWESTERN,39.28017,-76.65254,Evening,1,1,1,1,11
18.0,4E,COMMON ASSAULT,Inside,HANDS,913.0,SOUTHERN,39.23042,-76.59739,Evening,1,1,1,0,8
19.0,4E,COMMON ASSAULT,Inside,HANDS,842.0,SOUTHWESTERN,39.28474,-76.65676,Evening,1,1,1,0,8
19.0,3AF,ROBBERY - STREET,Outside,FIREARM,444.0,NORTHEASTERN,39.3239,-76.54069,Evening,6,0,1,1,9
20.0,4A,AGG. ASSAULT,Inside,FIREARM,133.0,CENTRAL,39.3121,-76.63213,Evening,0,0,1,0,24
20.0,4E,COMMON ASSAULT,Inside,HANDS,714.0,WESTERN,39.29123,-76.6495,Evening,1,1,1,0,8
20.0,3AF,ROBBERY - STREET,Outside,FIREARM,443.0,NORTHEASTERN,39.32658,-76.55805,Evening,6,0,1,1,9
20.0,4B,AGG. ASSAULT,Outside,KNIFE,841.0,SOUTHWESTERN,39.28113,-76.64964,Evening,0,2,1,1,17
21.0,4E,COMMON ASSAULT,Outside,HANDS,743.0,WESTERN,39.30374,-76.64344,Evening,1,1,1,1,11
22.0,4E,COMMON ASSAULT,Inside,HANDS,723.0,WESTERN,39.30889,-76.65589,Evening,1,1,1,0,8
22.0,4E,COMMON ASSAULT,Inside,HANDS,331.0,EASTERN,39.31155,-76.58447,Evening,1,1,1,0,8
23.0,4E,COMMON ASSAULT,Inside,HANDS,311.0,EASTERN,39.31001,-76.61029,Evening,1,1,1,0,8
20.0,4E,COMMON ASSAULT,Inside,HANDS,723.0,WESTERN,39.30765,-76.661,Evening,1,1,1,0,8
20.0,4E,COMMON ASSAULT,Outside,HANDS,913.0,SOUTHERN,39.23452,-76.59798,Evening,1,1,1,1,11
0.0,4E,COMMON ASSAULT,Outside,HANDS,121.0,CENTRAL,39.29388,-76.6226,Night,1,1,3,1,26
1.0,4C,AGG. ASSAULT,Inside,OTHER,513.0,NORTHERN,39.325,-76.6009,Night,0,3,3,0,32
2.0,4E,COMMON ASSAULT,Inside,HANDS,331.0,EASTERN,39.31155,-76.58447,Night,1,1,3,0,0
2.0,4E,COMMON ASSAULT,Inside,HANDS,723.0,WESTERN,39.30733,-76.66172,Night,1,1,3,0,0
4.0,4E,COMMON ASSAULT,Inside,HANDS,123.0,CENTRAL,39.30081,-76.62676,Night,1,1,3,0,0
8.0,4E,COMMON ASSAULT,Inside,HANDS,842.0,SOUTHWESTERN,39.28836,-76.65691,Morning,1,1,2,0,1
8.0,4E,COMMON ASSAULT,Outside,HANDS,614.0,NORTHWESTERN,39.34054,-76.66696,Morning,1,1,2,1,13
8.0,4E,COMMON ASSAULT,Outside,HANDS,614.0,NORTHWESTERN,39.34054,-76.66696,Morning,1,1,2,1,13
10.0,4E,COMMON ASSAULT,Inside,HANDS,623.0,NORTHWESTERN,39.33707,-76.70138,Morning,1,1,2,0,1
11.0,4E,COMMON ASSAULT,Inside,HANDS,942.0,SOUTHERN,39.27101,-76.61513,Morning,1,1,2,0,1
11.0,4E,COMMON ASSAULT,Inside,HANDS,621.0,NORTHWESTERN,39.33184,-76.6904,Morning,1,1,2,0,1
12.0,4E,COMMON ASSAULT,Inside,HANDS,621.0,NORTHWESTERN,39.33661,-76.68587,Afternoon,1,1,0,0,7
12.0,4E,COMMON ASSAULT,Inside,HANDS,243.0,SOUTHEASTERN,39.27718,-76.53179,Afternoon,1,1,0,0,7
12.0,4E,COMMON ASSAULT,Inside,HANDS,243.0,SOUTHEASTERN,39.27718,-76.53179,Afternoon,1,1,0,0,7
12.0,4E,COMMON ASSAULT,Inside,HANDS,444.0,NORTHEASTERN,39.33902,-76.54004,Afternoon,1,1,0,0,7
13.0,4E,COMMON ASSAULT,Inside,HANDS,612.0,NORTHWESTERN,39.32806,-76.65967,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Inside,HANDS,433.0,NORTHEASTERN,39.3113,-76.55963,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Outside,HANDS,411.0,NORTHEASTERN,39.32042,-76.6017,Afternoon,1,1,0,1,5
14.0,4E,COMMON ASSAULT,Inside,HANDS,343.0,EASTERN,39.30951,-76.59751,Afternoon,1,1,0,0,7
15.0,4B,AGG. ASSAULT,Inside,KNIFE,112.0,CENTRAL,39.28676,-76.60781,Afternoon,0,2,0,0,23
15.0,4B,AGG. ASSAULT,Inside,KNIFE,112.0,CENTRAL,39.28676,-76.60781,Afternoon,0,2,0,0,23
16.0,4E,COMMON ASSAULT,Inside,HANDS,611.0,NORTHWESTERN,39.32226,-76.65645,Afternoon,1,1,0,0,7
16.0,3AF,ROBBERY - STREET,Outside,FIREARM,224.0,SOUTHEASTERN,39.29709,-76.57584,Afternoon,6,0,0,1,6
16.0,3AF,ROBBERY - STREET,Outside,FIREARM,224.0,SOUTHEASTERN,39.29709,-76.57584,Afternoon,6,0,0,1,6
16.0,4E,COMMON ASSAULT,Outside,HANDS,426.0,NORTHEASTERN,39.34717,-76.56585,Afternoon,1,1,0,1,5
18.0,4E,COMMON ASSAULT,Inside,HANDS,523.0,NORTHERN,39.35914,-76.60295,Evening,1,1,1,0,8
18.0,3CF,ROBBERY - COMMERCIAL,Inside,FIREARM,311.0,EASTERN,39.30164,-76.60064,Evening,4,0,1,0,37
18.0,4D,AGG. ASSAULT,Inside,HANDS,123.0,CENTRAL,39.30147,-76.63469,Evening,0,1,1,0,19
19.0,4C,AGG. ASSAULT,Inside,OTHER,142.0,CENTRAL,39.29731,-76.6206,Evening,0,3,1,0,18
19.0,4E,COMMON ASSAULT,Inside,HANDS,142.0,CENTRAL,39.29731,-76.6206,Evening,1,1,1,0,8
20.0,4E,COMMON ASSAULT,Inside,HANDS,723.0,WESTERN,39.30765,-76.661,Evening,1,1,1,0,8
20.0,4E,COMMON ASSAULT,Inside,HANDS,742.0,WESTERN,39.30548,-76.64362,Evening,1,1,1,0,8
20.0,4E,COMMON ASSAULT,Inside,HANDS,842.0,SOUTHWESTERN,39.2867,-76.65796,Evening,1,1,1,0,8
20.0,4E,COMMON ASSAULT,Inside,HANDS,943.0,SOUTHERN,39.27143,-76.59318,Evening,1,1,1,0,8
20.0,3AF,ROBBERY - STREET,Outside,FIREARM,413.0,NORTHEASTERN,39.3482,-76.58927,Evening,6,0,1,1,9
20.0,3AF,ROBBERY - STREET,Outside,FIREARM,632.0,NORTHWESTERN,39.3672,-76.69465,Evening,6,0,1,1,9
21.0,4E,COMMON ASSAULT,Inside,HANDS,443.0,NORTHEASTERN,39.31558,-76.5409,Evening,1,1,1,0,8
23.0,4E,COMMON ASSAULT,Inside,HANDS,442.0,NORTHEASTERN,39.32366,-76.56023,Evening,1,1,1,0,8
23.0,4E,COMMON ASSAULT,Inside,HANDS,133.0,CENTRAL,39.31239,-76.63583,Evening,1,1,1,0,8
23.0,4E,COMMON ASSAULT,Inside,HANDS,133.0,CENTRAL,39.31239,-76.63583,Evening,1,1,1,0,8
11.0,4B,AGG. ASSAULT,Inside,KNIFE,123.0,CENTRAL,39.30393,-76.63614,Morning,0,2,2,0,44
15.0,4E,COMMON ASSAULT,Inside,HANDS,942.0,SOUTHERN,39.27727,-76.61436,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Inside,HANDS,942.0,SOUTHERN,39.27727,-76.61436,Afternoon,1,1,0,0,7
0.0,4E,COMMON ASSAULT,Inside,HANDS,232.0,SOUTHEASTERN,39.28145,-76.56847,Night,1,1,3,0,0
0.0,4E,COMMON ASSAULT,Inside,HANDS,823.0,SOUTHWESTERN,39.29713,-76.70539,Night,1,1,3,0,0
0.0,4E,COMMON ASSAULT,Inside,HANDS,823.0,SOUTHWESTERN,39.29713,-76.70539,Night,1,1,3,0,0
1.0,4B,AGG. ASSAULT,Inside,KNIFE,532.0,NORTHERN,39.34649,-76.65961,Night,0,2,3,0,55
1.0,4E,COMMON ASSAULT,Outside,HANDS,942.0,SOUTHERN,39.27807,-76.61448,Night,1,1,3,1,26
1.0,4E,COMMON ASSAULT,Inside,HANDS,524.0,NORTHERN,39.35014,-76.60893,Night,1,1,3,0,0
1.0,4E,COMMON ASSAULT,Inside,HANDS,524.0,NORTHERN,39.35014,-76.60893,Night,1,1,3,0,0
1.0,4E,COMMON ASSAULT,Inside,HANDS,232.0,SOUTHEASTERN,39.28036,-76.57532,Night,1,1,3,0,0
2.0,3AF,ROBBERY - STREET,Outside,FIREARM,741.0,WESTERN,39.30513,-76.65162,Night,6,0,3,1,2
3.0,4E,COMMON ASSAULT,Inside,HANDS,243.0,SOUTHEASTERN,39.27872,-76.5424,Night,1,1,3,0,0
4.0,4E,COMMON ASSAULT,Inside,HANDS,913.0,SOUTHERN,39.22797,-76.60234,Night,1,1,3,0,0
4.0,4E,COMMON ASSAULT,Inside,HANDS,913.0,SOUTHERN,39.22797,-76.60234,Night,1,1,3,0,0
5.0,4E,COMMON ASSAULT,Inside,HANDS,612.0,NORTHWESTERN,39.32646,-76.65674,Night,1,1,3,0,0
6.0,4E,COMMON ASSAULT,Inside,HANDS,922.0,SOUTHERN,39.25078,-76.63084,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,415.0,NORTHEASTERN,39.35486,-76.57968,Morning,1,1,2,0,1
15.0,4E,COMMON ASSAULT,Inside,HANDS,711.0,WESTERN,39.28839,-76.64139,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Outside,HANDS,832.0,SOUTHWESTERN,39.27761,-76.66934,Afternoon,1,1,0,1,5
15.0,4E,COMMON ASSAULT,Inside,HANDS,711.0,WESTERN,39.28839,-76.64139,Afternoon,1,1,0,0,7
16.0,4E,COMMON ASSAULT,Inside,HANDS,426.0,NORTHEASTERN,39.34594,-76.56123,Afternoon,1,1,0,0,7
16.0,4E,COMMON ASSAULT,Inside,HANDS,614.0,NORTHWESTERN,39.34233,-76.67044,Afternoon,1,1,0,0,7
18.0,4A,AGG. ASSAULT,Inside,FIREARM,343.0,EASTERN,39.31073,-76.59919,Evening,0,0,1,0,54
18.0,4E,COMMON ASSAULT,Inside,HANDS,932.0,SOUTHERN,39.28278,-76.63559,Evening,1,1,1,0,8
19.0,4E,COMMON ASSAULT,Inside,HANDS,232.0,SOUTHEASTERN,39.28002,-76.57503,Evening,1,1,1,0,8
19.0,4E,COMMON ASSAULT,Inside,HANDS,232.0,SOUTHEASTERN,39.28002,-76.57503,Evening,1,1,1,0,8
19.0,4E,COMMON ASSAULT,Inside,HANDS,312.0,EASTERN,39.29798,-76.6034,Evening,1,1,1,0,8
19.0,4E,COMMON ASSAULT,Outside,HANDS,242.0,SOUTHEASTERN,39.28706,-76.55422,Evening,1,1,1,1,11
19.0,3JF,ROBBERY - RESIDENCE,Inside,FIREARM,932.0,SOUTHERN,39.28276,-76.63562,Evening,5,0,1,0,72
19.0,4C,AGG. ASSAULT,Inside,OTHER,932.0,SOUTHERN,39.28276,-76.63562,Evening,0,3,1,0,18
20.0,4B,AGG. ASSAULT,Inside,KNIFE,711.0,WESTERN,39.28969,-76.63981,Evening,0,2,1,0,12
20.0,4A,AGG. ASSAULT,Outside,FIREARM,123.0,CENTRAL,39.29546,-76.63097,Evening,0,0,1,1,21
20.0,4E,COMMON ASSAULT,Inside,HANDS,942.0,SOUTHERN,39.27637,-76.61429,Evening,1,1,1,0,8
21.0,4E,COMMON ASSAULT,Inside,HANDS,111.0,CENTRAL,39.2894,-76.60669,Evening,1,1,1,0,8
21.0,4D,AGG. ASSAULT,Inside,HANDS,933.0,SOUTHERN,39.2856,-76.64501,Evening,0,1,1,0,19
22.0,4E,COMMON ASSAULT,Inside,HANDS,444.0,NORTHEASTERN,39.32925,-76.54155,Evening,1,1,1,0,8
22.0,4E,COMMON ASSAULT,Inside,HANDS,444.0,NORTHEASTERN,39.3249,-76.53338,Evening,1,1,1,0,8
23.0,4E,COMMON ASSAULT,Inside,HANDS,911.0,SOUTHERN,39.22672,-76.58973,Evening,1,1,1,0,8
23.0,4E,COMMON ASSAULT,Outside,HANDS,811.0,SOUTHWESTERN,39.30906,-76.66952,Evening,1,1,1,1,11
0.0,4E,COMMON ASSAULT,Inside,HANDS,243.0,SOUTHEASTERN,39.27214,-76.54303,Night,1,1,3,0,0
0.0,4E,COMMON ASSAULT,Inside,HANDS,323.0,EASTERN,39.30384,-76.57942,Night,1,1,3,0,0
1.0,4E,COMMON ASSAULT,Inside,HANDS,912.0,SOUTHERN,39.23444,-76.59617,Night,1,1,3,0,0
1.0,4E,COMMON ASSAULT,Inside,HANDS,631.0,NORTHWESTERN,39.35449,-76.70926,Night,1,1,3,0,0
1.0,4C,AGG. ASSAULT,Inside,OTHER,141.0,CENTRAL,39.30121,-76.61594,Night,0,3,3,0,32
2.0,4E,COMMON ASSAULT,Inside,HANDS,532.0,NORTHERN,39.34732,-76.66831,Night,1,1,3,0,0
3.0,4E,COMMON ASSAULT,Inside,HANDS,932.0,SOUTHERN,39.28159,-76.63076,Night,1,1,3,0,0
9.0,4E,COMMON ASSAULT,Inside,HANDS,143.0,CENTRAL,39.29501,-76.62266,Morning,1,1,2,0,1
11.0,4E,COMMON ASSAULT,Inside,HANDS,343.0,EASTERN,39.30988,-76.59515,Morning,1,1,2,0,1
11.0,4C,AGG. ASSAULT,Inside,OTHER,742.0,WESTERN,39.30603,-76.64466,Morning,0,3,2,0,15
12.0,4C,AGG. ASSAULT,Inside,OTHER,532.0,NORTHERN,39.35238,-76.66499,Afternoon,0,3,0,0,22
14.0,4B,AGG. ASSAULT,Inside,KNIFE,411.0,NORTHEASTERN,39.31966,-76.59695,Afternoon,0,2,0,0,23
14.0,4E,COMMON ASSAULT,Inside,HANDS,131.0,CENTRAL,39.30607,-76.63365,Afternoon,1,1,0,0,7
18.0,4E,COMMON ASSAULT,Inside,HANDS,312.0,EASTERN,39.30128,-76.60265,Evening,1,1,1,0,8
18.0,4E,COMMON ASSAULT,Inside,HANDS,312.0,EASTERN,39.30128,-76.60265,Evening,1,1,1,0,8
18.0,4E,COMMON ASSAULT,Inside,HANDS,622.0,NORTHWESTERN,39.32989,-76.70371,Evening,1,1,1,0,8
18.0,3CF,ROBBERY - COMMERCIAL,Inside,FIREARM,733.0,WESTERN,39.31005,-76.6434,Evening,4,0,1,0,28
19.0,4B,AGG. ASSAULT,Inside,KNIFE,141.0,CENTRAL,39.30376,-76.6161,Evening,0,2,1,0,12
19.0,4E,COMMON ASSAULT,Inside,HANDS,922.0,SOUTHERN,39.24906,-76.63213,Evening,1,1,1,0,8
19.0,4E,COMMON ASSAULT,Inside,HANDS,443.0,NORTHEASTERN,39.31559,-76.54094,Evening,1,1,1,0,8
20.0,4D,AGG. ASSAULT,Inside,HANDS,312.0,EASTERN,39.29719,-76.61031,Evening,0,1,1,0,19
21.0,4C,AGG. ASSAULT,Inside,OTHER,622.0,NORTHWESTERN,39.33609,-76.70035,Evening,0,3,1,0,18
21.0,4C,AGG. ASSAULT,Inside,OTHER,622.0,NORTHWESTERN,39.33609,-76.70035,Evening,0,3,1,0,18
23.0,4E,COMMON ASSAULT,Inside,HANDS,622.0,NORTHWESTERN,39.32043,-76.70484,Evening,1,1,1,0,8
23.0,4E,COMMON ASSAULT,Outside,HANDS,132.0,CENTRAL,39.30873,-76.62815,Evening,1,1,1,1,11
23.0,4E,COMMON ASSAULT,Inside,HANDS,441.0,NORTHEASTERN,39.32657,-76.53068,Evening,1,1,1,0,8
18.0,4A,AGG. ASSAULT,Outside,FIREARM,511.0,NORTHERN,39.3111,-76.62037,Evening,0,0,1,1,21
18.0,4A,AGG. ASSAULT,Outside,FIREARM,511.0,NORTHERN,39.3111,-76.62037,Evening,0,0,1,1,21
18.0,4A,AGG. ASSAULT,Inside,FIREARM,711.0,WESTERN,39.2883,-76.64322,Evening,0,0,1,0,24
19.0,4E,COMMON ASSAULT,Inside,HANDS,132.0,CENTRAL,39.30343,-76.62265,Evening,1,1,1,0,8
0.0,4C,AGG. ASSAULT,Inside,OTHER,231.0,SOUTHEASTERN,39.2901,-76.56742,Night,0,3,3,0,32
3.0,4E,COMMON ASSAULT,Inside,HANDS,723.0,WESTERN,39.30941,-76.65615,Night,1,1,3,0,0
9.0,4C,AGG. ASSAULT,Outside,OTHER,121.0,CENTRAL,39.29858,-76.62437,Morning,0,3,2,1,25
9.0,4E,COMMON ASSAULT,Inside,HANDS,833.0,SOUTHWESTERN,39.27725,-76.70019,Morning,1,1,2,0,1
